image,name of stamp,price,day,month,year,class
dataset/augmented\884_augmented_6.jpg,SRI SRI BORDA,5,6,12,2010.0,884
dataset/augmented\884_augmented_7.jpg,SRI SRI BORDA,5,6,12,2010.0,884
dataset/augmented\884_augmented_8.jpg,SRI SRI BORDA,5,6,12,2010.0,884
dataset/augmented\884_augmented_9.jpg,SRI SRI BORDA,5,6,12,2010.0,884
dataset/augmented\884_augmented_10.jpg,SRI SRI BORDA,5,6,12,2010.0,884
dataset/augmented\885_augmented_1.jpg,T.N. RAJARATHINAM PILLAI,5,3,12,2010.0,885
dataset/augmented\885_augmented_2.jpg,T.N. RAJARATHINAM PILLAI,5,3,12,2010.0,885
dataset/augmented\885_augmented_3.jpg,T.N. RAJARATHINAM PILLAI,5,3,12,2010.0,885
dataset/augmented\885_augmented_4.jpg,T.N. RAJARATHINAM PILLAI,5,3,12,2010.0,885
dataset/augmented\885_augmented_5.jpg,T.N. RAJARATHINAM PILLAI,5,3,12,2010.0,885
dataset/augmented\885_augmented_6.jpg,T.N. RAJARATHINAM PILLAI,5,3,12,2010.0,885
dataset/augmented\885_augmented_7.jpg,T.N. RAJARATHINAM PILLAI,5,3,12,2010.0,885
dataset/augmented\885_augmented_8.jpg,T.N. RAJARATHINAM PILLAI,5,3,12,2010.0,885
dataset/augmented\885_augmented_9.jpg,T.N. RAJARATHINAM PILLAI,5,3,12,2010.0,885
dataset/augmented\885_augmented_10.jpg,T.N. RAJARATHINAM PILLAI,5,3,12,2010.0,885
dataset/augmented\886_augmented_1.jpg,Thanjavur Balasaraswathi,5,3,12,2010.0,886
dataset/augmented\886_augmented_2.jpg,Thanjavur Balasaraswathi,5,3,12,2010.0,886
dataset/augmented\886_augmented_3.jpg,Thanjavur Balasaraswathi,5,3,12,2010.0,886
dataset/augmented\886_augmented_4.jpg,Thanjavur Balasaraswathi,5,3,12,2010.0,886
dataset/augmented\886_augmented_5.jpg,Thanjavur Balasaraswathi,5,3,12,2010.0,886
dataset/augmented\886_augmented_6.jpg,Thanjavur Balasaraswathi,5,3,12,2010.0,886
dataset/augmented\886_augmented_7.jpg,Thanjavur Balasaraswathi,5,3,12,2010.0,886
dataset/augmented\886_augmented_8.jpg,Thanjavur Balasaraswathi,5,3,12,2010.0,886
dataset/augmented\886_augmented_9.jpg,Thanjavur Balasaraswathi,5,3,12,2010.0,886
dataset/augmented\886_augmented_10.jpg,Thanjavur Balasaraswathi,5,3,12,2010.0,886
dataset/augmented\887_augmented_1.jpg,VEENAI DHANAMMAL,5,3,12,2010.0,887
dataset/augmented\887_augmented_2.jpg,VEENAI DHANAMMAL,5,3,12,2010.0,887
dataset/augmented\887_augmented_3.jpg,VEENAI DHANAMMAL,5,3,12,2010.0,887
dataset/augmented\887_augmented_4.jpg,VEENAI DHANAMMAL,5,3,12,2010.0,887
dataset/augmented\887_augmented_5.jpg,VEENAI DHANAMMAL,5,3,12,2010.0,887
dataset/augmented\887_augmented_6.jpg,VEENAI DHANAMMAL,5,3,12,2010.0,887
dataset/augmented\887_augmented_7.jpg,VEENAI DHANAMMAL,5,3,12,2010.0,887
dataset/augmented\887_augmented_8.jpg,VEENAI DHANAMMAL,5,3,12,2010.0,887
dataset/augmented\887_augmented_9.jpg,VEENAI DHANAMMAL,5,3,12,2010.0,887
dataset/augmented\887_augmented_10.jpg,VEENAI DHANAMMAL,5,3,12,2010.0,887
dataset/augmented\888_augmented_1.jpg,KAMLAPAT SINGHANIA,5,1,12,2010.0,888
dataset/augmented\888_augmented_2.jpg,KAMLAPAT SINGHANIA,5,1,12,2010.0,888
dataset/augmented\888_augmented_3.jpg,KAMLAPAT SINGHANIA,5,1,12,2010.0,888
dataset/augmented\888_augmented_4.jpg,KAMLAPAT SINGHANIA,5,1,12,2010.0,888
dataset/augmented\888_augmented_5.jpg,KAMLAPAT SINGHANIA,5,1,12,2010.0,888
dataset/augmented\888_augmented_6.jpg,KAMLAPAT SINGHANIA,5,1,12,2010.0,888
dataset/augmented\888_augmented_7.jpg,KAMLAPAT SINGHANIA,5,1,12,2010.0,888
dataset/augmented\888_augmented_8.jpg,KAMLAPAT SINGHANIA,5,1,12,2010.0,888
dataset/augmented\888_augmented_9.jpg,KAMLAPAT SINGHANIA,5,1,12,2010.0,888
dataset/augmented\888_augmented_10.jpg,KAMLAPAT SINGHANIA,5,1,12,2010.0,888
dataset/augmented\889_augmented_1.jpg,C. SUBRAMANIAM,5,28,11,2010.0,889
dataset/augmented\889_augmented_2.jpg,C. SUBRAMANIAM,5,28,11,2010.0,889
dataset/augmented\889_augmented_3.jpg,C. SUBRAMANIAM,5,28,11,2010.0,889
dataset/augmented\889_augmented_4.jpg,C. SUBRAMANIAM,5,28,11,2010.0,889
dataset/augmented\889_augmented_5.jpg,C. SUBRAMANIAM,5,28,11,2010.0,889
dataset/augmented\889_augmented_6.jpg,C. SUBRAMANIAM,5,28,11,2010.0,889
dataset/augmented\889_augmented_7.jpg,C. SUBRAMANIAM,5,28,11,2010.0,889
dataset/augmented\889_augmented_8.jpg,C. SUBRAMANIAM,5,28,11,2010.0,889
dataset/augmented\889_augmented_9.jpg,C. SUBRAMANIAM,5,28,11,2010.0,889
dataset/augmented\889_augmented_10.jpg,C. SUBRAMANIAM,5,28,11,2010.0,889
dataset/augmented\890_augmented_1.jpg,COMPTROLLER AND AUDITOR GENERAL OF INDIA,5,16,11,2010.0,890
dataset/augmented\890_augmented_2.jpg,COMPTROLLER AND AUDITOR GENERAL OF INDIA,5,16,11,2010.0,890
dataset/augmented\890_augmented_3.jpg,COMPTROLLER AND AUDITOR GENERAL OF INDIA,5,16,11,2010.0,890
dataset/augmented\890_augmented_4.jpg,COMPTROLLER AND AUDITOR GENERAL OF INDIA,5,16,11,2010.0,890
dataset/augmented\890_augmented_5.jpg,COMPTROLLER AND AUDITOR GENERAL OF INDIA,5,16,11,2010.0,890
dataset/augmented\890_augmented_6.jpg,COMPTROLLER AND AUDITOR GENERAL OF INDIA,5,16,11,2010.0,890
dataset/augmented\890_augmented_7.jpg,COMPTROLLER AND AUDITOR GENERAL OF INDIA,5,16,11,2010.0,890
dataset/augmented\890_augmented_8.jpg,COMPTROLLER AND AUDITOR GENERAL OF INDIA,5,16,11,2010.0,890
dataset/augmented\890_augmented_9.jpg,COMPTROLLER AND AUDITOR GENERAL OF INDIA,5,16,11,2010.0,890
dataset/augmented\890_augmented_10.jpg,COMPTROLLER AND AUDITOR GENERAL OF INDIA,5,16,11,2010.0,890
dataset/augmented\891_augmented_1.jpg,LAKSHMIPAT SINGHANIA,5,15,11,2010.0,891
dataset/augmented\891_augmented_2.jpg,LAKSHMIPAT SINGHANIA,5,15,11,2010.0,891
dataset/augmented\891_augmented_3.jpg,LAKSHMIPAT SINGHANIA,5,15,11,2010.0,891
dataset/augmented\891_augmented_4.jpg,LAKSHMIPAT SINGHANIA,5,15,11,2010.0,891
dataset/augmented\891_augmented_5.jpg,LAKSHMIPAT SINGHANIA,5,15,11,2010.0,891
dataset/augmented\891_augmented_6.jpg,LAKSHMIPAT SINGHANIA,5,15,11,2010.0,891
dataset/augmented\891_augmented_7.jpg,LAKSHMIPAT SINGHANIA,5,15,11,2010.0,891
dataset/augmented\891_augmented_8.jpg,LAKSHMIPAT SINGHANIA,5,15,11,2010.0,891
dataset/augmented\891_augmented_9.jpg,LAKSHMIPAT SINGHANIA,5,15,11,2010.0,891
dataset/augmented\891_augmented_10.jpg,LAKSHMIPAT SINGHANIA,5,15,11,2010.0,891
dataset/augmented\892_augmented_1.jpg,CHILDREN'S DAY,5,14,11,2010.0,892
dataset/augmented\892_augmented_2.jpg,CHILDREN'S DAY,5,14,11,2010.0,892
dataset/augmented\892_augmented_3.jpg,CHILDREN'S DAY,5,14,11,2010.0,892
dataset/augmented\892_augmented_4.jpg,CHILDREN'S DAY,5,14,11,2010.0,892
dataset/augmented\892_augmented_5.jpg,CHILDREN'S DAY,5,14,11,2010.0,892
dataset/augmented\892_augmented_6.jpg,CHILDREN'S DAY,5,14,11,2010.0,892
dataset/augmented\892_augmented_7.jpg,CHILDREN'S DAY,5,14,11,2010.0,892
dataset/augmented\892_augmented_8.jpg,CHILDREN'S DAY,5,14,11,2010.0,892
dataset/augmented\892_augmented_9.jpg,CHILDREN'S DAY,5,14,11,2010.0,892
dataset/augmented\892_augmented_10.jpg,CHILDREN'S DAY,5,14,11,2010.0,892
dataset/augmented\893_augmented_1.jpg,CHILDREN'S DAY,5,14,11,2010.0,893
dataset/augmented\893_augmented_2.jpg,CHILDREN'S DAY,5,14,11,2010.0,893
dataset/augmented\893_augmented_3.jpg,CHILDREN'S DAY,5,14,11,2010.0,893
dataset/augmented\893_augmented_4.jpg,CHILDREN'S DAY,5,14,11,2010.0,893
dataset/augmented\893_augmented_5.jpg,CHILDREN'S DAY,5,14,11,2010.0,893
dataset/augmented\893_augmented_6.jpg,CHILDREN'S DAY,5,14,11,2010.0,893
dataset/augmented\893_augmented_7.jpg,CHILDREN'S DAY,5,14,11,2010.0,893
dataset/augmented\893_augmented_8.jpg,CHILDREN'S DAY,5,14,11,2010.0,893
dataset/augmented\893_augmented_9.jpg,CHILDREN'S DAY,5,14,11,2010.0,893
dataset/augmented\893_augmented_10.jpg,CHILDREN'S DAY,5,14,11,2010.0,893
dataset/augmented\894_augmented_1.jpg,CHILDREN'S DAY,5,14,11,2010.0,894
dataset/augmented\894_augmented_2.jpg,CHILDREN'S DAY,5,14,11,2010.0,894
dataset/augmented\894_augmented_3.jpg,CHILDREN'S DAY,5,14,11,2010.0,894
dataset/augmented\894_augmented_4.jpg,CHILDREN'S DAY,5,14,11,2010.0,894
dataset/augmented\894_augmented_5.jpg,CHILDREN'S DAY,5,14,11,2010.0,894
dataset/augmented\894_augmented_6.jpg,CHILDREN'S DAY,5,14,11,2010.0,894
dataset/augmented\894_augmented_7.jpg,CHILDREN'S DAY,5,14,11,2010.0,894
dataset/augmented\894_augmented_8.jpg,CHILDREN'S DAY,5,14,11,2010.0,894
dataset/augmented\894_augmented_9.jpg,CHILDREN'S DAY,5,14,11,2010.0,894
dataset/augmented\894_augmented_10.jpg,CHILDREN'S DAY,5,14,11,2010.0,894
dataset/augmented\895_augmented_1.jpg,CHILDREN'S DAY,5,14,11,2010.0,895
dataset/augmented\895_augmented_2.jpg,CHILDREN'S DAY,5,14,11,2010.0,895
dataset/augmented\895_augmented_3.jpg,CHILDREN'S DAY,5,14,11,2010.0,895
dataset/augmented\895_augmented_4.jpg,CHILDREN'S DAY,5,14,11,2010.0,895
dataset/augmented\895_augmented_5.jpg,CHILDREN'S DAY,5,14,11,2010.0,895
dataset/augmented\895_augmented_6.jpg,CHILDREN'S DAY,5,14,11,2010.0,895
dataset/augmented\895_augmented_7.jpg,CHILDREN'S DAY,5,14,11,2010.0,895
dataset/augmented\895_augmented_8.jpg,CHILDREN'S DAY,5,14,11,2010.0,895
dataset/augmented\895_augmented_9.jpg,CHILDREN'S DAY,5,14,11,2010.0,895
dataset/augmented\895_augmented_10.jpg,CHILDREN'S DAY,5,14,11,2010.0,895
dataset/augmented\896_augmented_1.jpg,K.A.P. VISWANATHAM,5,10,11,2010.0,896
dataset/augmented\896_augmented_2.jpg,K.A.P. VISWANATHAM,5,10,11,2010.0,896
dataset/augmented\896_augmented_3.jpg,K.A.P. VISWANATHAM,5,10,11,2010.0,896
dataset/augmented\896_augmented_4.jpg,K.A.P. VISWANATHAM,5,10,11,2010.0,896
dataset/augmented\896_augmented_5.jpg,K.A.P. VISWANATHAM,5,10,11,2010.0,896
dataset/augmented\896_augmented_6.jpg,K.A.P. VISWANATHAM,5,10,11,2010.0,896
dataset/augmented\896_augmented_7.jpg,K.A.P. VISWANATHAM,5,10,11,2010.0,896
dataset/augmented\896_augmented_8.jpg,K.A.P. VISWANATHAM,5,10,11,2010.0,896
dataset/augmented\896_augmented_9.jpg,K.A.P. VISWANATHAM,5,10,11,2010.0,896
dataset/augmented\896_augmented_10.jpg,K.A.P. VISWANATHAM,5,10,11,2010.0,896
dataset/augmented\897_augmented_1.jpg,KRANTI TRIVEDI,5,29,10,2010.0,897
dataset/augmented\897_augmented_2.jpg,KRANTI TRIVEDI,5,29,10,2010.0,897
dataset/augmented\897_augmented_3.jpg,KRANTI TRIVEDI,5,29,10,2010.0,897
dataset/augmented\897_augmented_4.jpg,KRANTI TRIVEDI,5,29,10,2010.0,897
dataset/augmented\897_augmented_5.jpg,KRANTI TRIVEDI,5,29,10,2010.0,897
dataset/augmented\897_augmented_6.jpg,KRANTI TRIVEDI,5,29,10,2010.0,897
dataset/augmented\897_augmented_7.jpg,KRANTI TRIVEDI,5,29,10,2010.0,897
dataset/augmented\897_augmented_8.jpg,KRANTI TRIVEDI,5,29,10,2010.0,897
dataset/augmented\897_augmented_9.jpg,KRANTI TRIVEDI,5,29,10,2010.0,897
dataset/augmented\897_augmented_10.jpg,KRANTI TRIVEDI,5,29,10,2010.0,897
dataset/augmented\898_augmented_1.jpg,"CATHEDRAL & JOHN CONNON SCHOOL, MUMBAI",5,27,10,2010.0,898
dataset/augmented\898_augmented_2.jpg,"CATHEDRAL & JOHN CONNON SCHOOL, MUMBAI",5,27,10,2010.0,898
dataset/augmented\898_augmented_3.jpg,"CATHEDRAL & JOHN CONNON SCHOOL, MUMBAI",5,27,10,2010.0,898
dataset/augmented\898_augmented_4.jpg,"CATHEDRAL & JOHN CONNON SCHOOL, MUMBAI",5,27,10,2010.0,898
dataset/augmented\898_augmented_5.jpg,"CATHEDRAL & JOHN CONNON SCHOOL, MUMBAI",5,27,10,2010.0,898
dataset/augmented\898_augmented_6.jpg,"CATHEDRAL & JOHN CONNON SCHOOL, MUMBAI",5,27,10,2010.0,898
dataset/augmented\898_augmented_7.jpg,"CATHEDRAL & JOHN CONNON SCHOOL, MUMBAI",5,27,10,2010.0,898
dataset/augmented\898_augmented_8.jpg,"CATHEDRAL & JOHN CONNON SCHOOL, MUMBAI",5,27,10,2010.0,898
dataset/augmented\898_augmented_9.jpg,"CATHEDRAL & JOHN CONNON SCHOOL, MUMBAI",5,27,10,2010.0,898
dataset/augmented\898_augmented_10.jpg,"CATHEDRAL & JOHN CONNON SCHOOL, MUMBAI",5,27,10,2010.0,898
dataset/augmented\899_augmented_1.jpg,SANT SHADARAM SAHIB,5,25,10,2010.0,899
dataset/augmented\899_augmented_2.jpg,SANT SHADARAM SAHIB,5,25,10,2010.0,899
dataset/augmented\899_augmented_3.jpg,SANT SHADARAM SAHIB,5,25,10,2010.0,899
dataset/augmented\899_augmented_4.jpg,SANT SHADARAM SAHIB,5,25,10,2010.0,899
dataset/augmented\899_augmented_5.jpg,SANT SHADARAM SAHIB,5,25,10,2010.0,899
dataset/augmented\899_augmented_6.jpg,SANT SHADARAM SAHIB,5,25,10,2010.0,899
dataset/augmented\899_augmented_7.jpg,SANT SHADARAM SAHIB,5,25,10,2010.0,899
dataset/augmented\899_augmented_8.jpg,SANT SHADARAM SAHIB,5,25,10,2010.0,899
dataset/augmented\899_augmented_9.jpg,SANT SHADARAM SAHIB,5,25,10,2010.0,899
dataset/augmented\899_augmented_10.jpg,SANT SHADARAM SAHIB,5,25,10,2010.0,899
dataset/augmented\900_augmented_1.jpg,,5,22,10,2010.0,900
dataset/augmented\900_augmented_2.jpg,,5,22,10,2010.0,900
dataset/augmented\900_augmented_3.jpg,,5,22,10,2010.0,900
dataset/augmented\900_augmented_4.jpg,,5,22,10,2010.0,900
dataset/augmented\900_augmented_5.jpg,,5,22,10,2010.0,900
dataset/augmented\900_augmented_6.jpg,,5,22,10,2010.0,900
dataset/augmented\900_augmented_7.jpg,,5,22,10,2010.0,900
dataset/augmented\900_augmented_8.jpg,,5,22,10,2010.0,900
dataset/augmented\900_augmented_9.jpg,,5,22,10,2010.0,900
dataset/augmented\900_augmented_10.jpg,,5,22,10,2010.0,900
dataset/augmented\901_augmented_1.jpg,IMMANUEL SEKARANAR,5,9,10,2010.0,901
dataset/augmented\901_augmented_2.jpg,IMMANUEL SEKARANAR,5,9,10,2010.0,901
dataset/augmented\901_augmented_3.jpg,IMMANUEL SEKARANAR,5,9,10,2010.0,901
dataset/augmented\901_augmented_4.jpg,IMMANUEL SEKARANAR,5,9,10,2010.0,901
dataset/augmented\901_augmented_5.jpg,IMMANUEL SEKARANAR,5,9,10,2010.0,901
dataset/augmented\901_augmented_6.jpg,IMMANUEL SEKARANAR,5,9,10,2010.0,901
dataset/augmented\901_augmented_7.jpg,IMMANUEL SEKARANAR,5,9,10,2010.0,901
dataset/augmented\901_augmented_8.jpg,IMMANUEL SEKARANAR,5,9,10,2010.0,901
dataset/augmented\901_augmented_9.jpg,IMMANUEL SEKARANAR,5,9,10,2010.0,901
dataset/augmented\901_augmented_10.jpg,IMMANUEL SEKARANAR,5,9,10,2010.0,901
dataset/augmented\902_augmented_1.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-INDORE,5,6,10,2010.0,902
dataset/augmented\902_augmented_2.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-INDORE,5,6,10,2010.0,902
dataset/augmented\902_augmented_3.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-INDORE,5,6,10,2010.0,902
dataset/augmented\902_augmented_4.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-INDORE,5,6,10,2010.0,902
dataset/augmented\902_augmented_5.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-INDORE,5,6,10,2010.0,902
dataset/augmented\902_augmented_6.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-INDORE,5,6,10,2010.0,902
dataset/augmented\902_augmented_7.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-INDORE,5,6,10,2010.0,902
dataset/augmented\902_augmented_8.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-INDORE,5,6,10,2010.0,902
dataset/augmented\902_augmented_9.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-INDORE,5,6,10,2010.0,902
dataset/augmented\902_augmented_10.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-INDORE,5,6,10,2010.0,902
dataset/augmented\903_augmented_1.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-SIRMOOR,5,6,10,2010.0,903
dataset/augmented\903_augmented_2.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-SIRMOOR,5,6,10,2010.0,903
dataset/augmented\903_augmented_3.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-SIRMOOR,5,6,10,2010.0,903
dataset/augmented\903_augmented_4.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-SIRMOOR,5,6,10,2010.0,903
dataset/augmented\903_augmented_5.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-SIRMOOR,5,6,10,2010.0,903
dataset/augmented\903_augmented_6.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-SIRMOOR,5,6,10,2010.0,903
dataset/augmented\903_augmented_7.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-SIRMOOR,5,6,10,2010.0,903
dataset/augmented\903_augmented_8.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-SIRMOOR,5,6,10,2010.0,903
dataset/augmented\903_augmented_9.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-SIRMOOR,5,6,10,2010.0,903
dataset/augmented\903_augmented_10.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-SIRMOOR,5,6,10,2010.0,903
dataset/augmented\904_augmented_1.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-BAMRA,5,6,10,2010.0,904
dataset/augmented\904_augmented_2.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-BAMRA,5,6,10,2010.0,904
dataset/augmented\904_augmented_3.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-BAMRA,5,6,10,2010.0,904
dataset/augmented\904_augmented_4.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-BAMRA,5,6,10,2010.0,904
dataset/augmented\904_augmented_5.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-BAMRA,5,6,10,2010.0,904
dataset/augmented\904_augmented_6.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-BAMRA,5,6,10,2010.0,904
dataset/augmented\904_augmented_7.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-BAMRA,5,6,10,2010.0,904
dataset/augmented\904_augmented_8.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-BAMRA,5,6,10,2010.0,904
dataset/augmented\904_augmented_9.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-BAMRA,5,6,10,2010.0,904
dataset/augmented\904_augmented_10.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-BAMRA,5,6,10,2010.0,904
dataset/augmented\905_augmented_1.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-COCHIN,5,6,10,2010.0,905
dataset/augmented\905_augmented_2.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-COCHIN,5,6,10,2010.0,905
dataset/augmented\905_augmented_3.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-COCHIN,5,6,10,2010.0,905
dataset/augmented\905_augmented_4.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-COCHIN,5,6,10,2010.0,905
dataset/augmented\905_augmented_5.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-COCHIN,5,6,10,2010.0,905
dataset/augmented\905_augmented_6.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-COCHIN,5,6,10,2010.0,905
dataset/augmented\905_augmented_7.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-COCHIN,5,6,10,2010.0,905
dataset/augmented\905_augmented_8.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-COCHIN,5,6,10,2010.0,905
dataset/augmented\905_augmented_9.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-COCHIN,5,6,10,2010.0,905
dataset/augmented\905_augmented_10.jpg,INDIAN POSTAGE STAMPS : PRINCELY STATES PRINCELY STATE-COCHIN,5,6,10,2010.0,905
dataset/augmented\906_augmented_1.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,906
dataset/augmented\906_augmented_2.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,906
dataset/augmented\906_augmented_3.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,906
dataset/augmented\906_augmented_4.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,906
dataset/augmented\906_augmented_5.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,906
dataset/augmented\906_augmented_6.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,906
dataset/augmented\906_augmented_7.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,906
dataset/augmented\906_augmented_8.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,906
dataset/augmented\906_augmented_9.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,906
dataset/augmented\906_augmented_10.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,906
dataset/augmented\907_augmented_1.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,907
dataset/augmented\907_augmented_2.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,907
dataset/augmented\907_augmented_3.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,907
dataset/augmented\907_augmented_4.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,907
dataset/augmented\907_augmented_5.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,907
dataset/augmented\907_augmented_6.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,907
dataset/augmented\907_augmented_7.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,907
dataset/augmented\907_augmented_8.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,907
dataset/augmented\907_augmented_9.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,907
dataset/augmented\907_augmented_10.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,907
dataset/augmented\908_augmented_1.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,908
dataset/augmented\908_augmented_2.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,908
dataset/augmented\908_augmented_3.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,908
dataset/augmented\908_augmented_4.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,908
dataset/augmented\908_augmented_5.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,908
dataset/augmented\908_augmented_6.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,908
dataset/augmented\908_augmented_7.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,908
dataset/augmented\908_augmented_8.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,908
dataset/augmented\908_augmented_9.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,908
dataset/augmented\908_augmented_10.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,908
dataset/augmented\909_augmented_1.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,909
dataset/augmented\909_augmented_2.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,909
dataset/augmented\909_augmented_3.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,909
dataset/augmented\909_augmented_4.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,909
dataset/augmented\909_augmented_5.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,909
dataset/augmented\909_augmented_6.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,909
dataset/augmented\909_augmented_7.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,909
dataset/augmented\909_augmented_8.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,909
dataset/augmented\909_augmented_9.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,909
dataset/augmented\909_augmented_10.jpg,XIX COMMONWEALTH GAMES,5,3,10,2010.0,909
dataset/augmented\910_augmented_1.jpg,BRIHADEESWARAR TEMPLE,5,26,9,2010.0,910
dataset/augmented\910_augmented_2.jpg,BRIHADEESWARAR TEMPLE,5,26,9,2010.0,910
dataset/augmented\910_augmented_3.jpg,BRIHADEESWARAR TEMPLE,5,26,9,2010.0,910
dataset/augmented\910_augmented_4.jpg,BRIHADEESWARAR TEMPLE,5,26,9,2010.0,910
dataset/augmented\910_augmented_5.jpg,BRIHADEESWARAR TEMPLE,5,26,9,2010.0,910
dataset/augmented\910_augmented_6.jpg,BRIHADEESWARAR TEMPLE,5,26,9,2010.0,910
dataset/augmented\910_augmented_7.jpg,BRIHADEESWARAR TEMPLE,5,26,9,2010.0,910
dataset/augmented\910_augmented_8.jpg,BRIHADEESWARAR TEMPLE,5,26,9,2010.0,910
dataset/augmented\910_augmented_9.jpg,BRIHADEESWARAR TEMPLE,5,26,9,2010.0,910
dataset/augmented\910_augmented_10.jpg,BRIHADEESWARAR TEMPLE,5,26,9,2010.0,910
